Spending_ID,Customer_ID,Product_Category_ID,Amount_Spent,Total_Products
6657,1038,1,241,253
6658,1038,3,12,253
6659,1038,6,25,253
6660,1038,7,228,253
6661,1039,1,631,1194
6662,1039,2,28,1194
6663,1039,3,491,1194
6664,1039,4,30,1194
6665,1039,5,14,1194
6666,1039,6,56,1194
6667,1039,7,1138,1194
6668,1040,1,336,884
6669,1040,2,28,884
6670,1040,3,282,884
6671,1040,4,184,884
6672,1040,5,54,884
6673,1040,6,54,884
6674,1040,7,830,884
6675,1041,1,1099,1144
6676,1041,3,45,1144
6677,1041,6,34,1144
6678,1041,7,1110,1144
6679,1042,1,743,955
6680,1042,2,19,955
6681,1042,3,181,955
6682,1042,4,12,955
6683,1042,6,200,955
6684,1042,7,755,955
6685,1043,1,124,618
6686,1043,2,83,618
6687,1043,3,267,618
6688,1043,4,85,618
6689,1043,5,59,618
6690,1043,6,35,618
6691,1043,7,583,618
6692,1044,1,15,29
6693,1044,3,8,29
6694,1044,4,4,29
6695,1044,5,2,29
6696,1044,6,20,29
6697,1044,7,9,29
6698,1045,1,397,497
6699,1045,2,19,497
6700,1045,3,69,497
6701,1045,4,12,497
6702,1045,6,9,497
6703,1045,7,488,497
6704,1046,1,10,24
6705,1046,2,4,24
6706,1046,3,4,24
6707,1046,4,3,24
6708,1046,5,3,24
6709,1046,6,14,24
6710,1046,7,10,24
6711,1047,1,530,1503
6712,1047,2,117,1503
6713,1047,3,678,1503
6714,1047,4,134,1503
6715,1047,5,44,1503
6716,1047,6,147,1503
6717,1047,7,1356,1503
6718,1048,1,1215,1677
6719,1048,2,33,1677
6720,1048,3,249,1677
6721,1048,4,64,1677
6722,1048,5,116,1677
6723,1048,6,149,1677
6724,1048,7,1528,1677
6725,1049,1,3,16
6726,1049,2,2,16
6727,1049,3,7,16
6728,1049,5,4,16
6729,1049,6,2,16
6730,1049,7,14,16
6731,1050,1,444,889
6732,1050,2,44,889
6733,1050,3,382,889
6734,1050,4,11,889
6735,1050,5,8,889
6736,1050,6,17,889
6737,1050,7,872,889
6738,1051,1,26,44
6739,1051,3,15,44
6740,1051,4,2,44
6741,1051,5,1,44
6742,1051,6,2,44
6743,1051,7,42,44
6744,1052,1,736,1287
6745,1052,2,114,1287
6746,1052,3,279,1287
6747,1052,4,82,1287
6748,1052,5,76,1287
6749,1052,6,190,1287
6750,1052,7,1097,1287
6751,1053,1,473,710
6752,1053,2,21,710
6753,1053,3,176,710
6754,1053,4,19,710
6755,1053,5,21,710
6756,1053,6,56,710
6757,1053,7,654,710
6758,1054,1,32,39
6759,1054,3,5,39
6760,1054,4,2,39
6761,1054,6,8,39
6762,1054,7,31,39
6763,1055,1,288,342
6764,1055,2,10,342
6765,1055,3,30,342
6766,1055,4,4,342
6767,1055,5,10,342
6768,1055,6,125,342
6769,1055,7,217,342
6770,1056,1,1050,1998
6771,1056,2,178,1998
6772,1056,3,555,1998
6773,1056,4,77,1998
6774,1056,5,138,1998
6775,1056,6,118,1998
6776,1056,7,1880,1998
6777,1057,1,1001,1254
6778,1057,2,44,1254
6779,1057,3,107,1254
6780,1057,4,58,1254
6781,1057,5,44,1254
6782,1057,6,44,1254
6783,1057,7,1210,1254
6784,1058,1,9,20
6785,1058,2,1,20
6786,1058,3,7,20
6787,1058,5,3,20
6788,1058,6,2,20
6789,1058,7,18,20
6790,1059,1,234,354
6791,1059,2,14,354
6792,1059,3,77,354
6793,1059,4,19,354
6794,1059,5,10,354
6795,1059,6,42,354
6796,1059,7,312,354
6797,1060,1,7,17
6798,1060,2,2,17
6799,1060,3,6,17
6800,1060,4,2,17
6801,1060,6,3,17
6802,1060,7,14,17
6803,1061,1,251,850
6804,1061,2,108,850
6805,1061,3,334,850
6806,1061,4,65,850
6807,1061,5,92,850
6808,1061,6,117,850
6809,1061,7,733,850
6810,1062,1,172,341
6811,1062,2,10,341
6812,1062,3,125,341
6813,1062,4,21,341
6814,1062,5,13,341
6815,1062,6,16,341
6816,1062,7,325,341
6817,1063,1,565,1302
6818,1063,2,42,1302
6819,1063,3,548,1302
6820,1063,4,64,1302
6821,1063,5,83,1302
6822,1063,6,99,1302
6823,1063,7,1203,1302
6824,1064,1,5,15
6825,1064,3,8,15
6826,1064,4,2,15
6827,1064,7,15,15
6828,1065,1,918,1954
6829,1065,2,57,1954
6830,1065,3,842,1954
6831,1065,4,99,1954
6832,1065,5,38,1954
6833,1065,6,133,1954
6834,1065,7,1821,1954
6835,1066,1,652,839
6836,1066,2,8,839
6837,1066,3,158,839
6838,1066,4,21,839
6839,1066,6,142,839
6840,1066,7,697,839
6841,1067,1,4,15
6842,1067,2,1,15
6843,1067,3,7,15
6844,1067,4,2,15
6845,1067,5,1,15
6846,1067,6,2,15
6847,1067,7,13,15
6848,1068,1,152,442
6849,1068,2,27,442
6850,1068,3,103,442
6851,1068,4,106,442
6852,1068,5,54,442
6853,1068,6,81,442
6854,1068,7,361,442
6855,1069,1,8,20
6856,1069,3,9,20
6857,1069,4,2,20
6858,1069,5,1,20
6859,1069,6,3,20
6860,1069,7,17,20
6861,1070,1,336,1149
6862,1070,2,130,1149
6863,1070,3,411,1149
6864,1070,4,240,1149
6865,1070,5,32,1149
6866,1070,6,43,1149
6867,1070,7,1106,1149
6868,1071,1,938,1920
6869,1071,2,19,1920
6870,1071,3,843,1920
6871,1071,4,25,1920
6872,1071,5,95,1920
6873,1071,6,38,1920
6874,1071,7,1882,1920
6875,1072,1,68,121
6876,1072,2,8,121
6877,1072,3,18,121
6878,1072,4,19,121
6879,1072,5,8,121
6880,1072,6,12,121
6881,1072,7,109,121
6882,1073,1,227,702
6883,1073,2,23,702
6884,1073,3,389,702
6885,1073,4,42,702
6886,1073,5,21,702
6887,1073,6,75,702
6888,1073,7,627,702
6889,1074,1,38,70
6890,1074,2,4,70
6891,1074,3,22,70
6892,1074,4,3,70
6893,1074,5,3,70
6894,1074,6,3,70
6895,1074,7,67,70
6896,1075,1,105,117
6897,1075,3,9,117
6898,1075,4,2,117
6899,1075,5,1,117
6900,1075,6,4,117
6901,1075,7,113,117
6902,1076,1,162,397
6903,1076,2,50,397
6904,1076,3,100,397
6905,1076,4,55,397
6906,1076,5,30,397
6907,1076,6,27,397
6908,1076,7,370,397
6909,1077,1,574,835
6910,1077,2,8,835
6911,1077,3,216,835
6912,1077,4,21,835
6913,1077,5,16,835
6914,1077,6,33,835
6915,1077,7,802,835
6916,1078,1,160,715
6917,1078,2,80,715
6918,1078,3,369,715
6919,1078,4,67,715
6920,1078,5,39,715
6921,1078,6,41,715
6922,1078,7,674,715
6923,1079,1,6,11
6924,1079,3,5,11
6925,1079,6,1,11
6926,1079,7,10,11
6927,1080,1,614,902
6928,1080,2,35,902
6929,1080,3,160,902
6930,1080,4,58,902
6931,1080,5,35,902
6932,1080,6,35,902
6933,1080,7,867,902
6934,1081,1,897,1835
6935,1081,2,161,1835
6936,1081,3,430,1835
6937,1081,4,186,1835
6938,1081,5,161,1835
6939,1081,6,27,1835
6940,1081,7,1808,1835
6941,1082,1,70,322
6942,1082,2,54,322
6943,1082,3,109,322
6944,1082,4,80,322
6945,1082,5,9,322
6946,1082,6,45,322
6947,1082,7,277,322
6948,1083,1,120,389
6949,1083,2,19,389
6950,1083,3,206,389
6951,1083,4,25,389
6952,1083,5,19,389
6953,1083,6,54,389
6954,1083,7,335,389
6955,1084,1,211,257
6956,1084,2,2,257
6957,1084,3,30,257
6958,1084,4,7,257
6959,1084,5,7,257
6960,1084,6,10,257
6961,1084,7,247,257
6962,1085,1,11,40
6963,1085,3,16,40
6964,1085,4,7,40
6965,1085,5,6,40
6966,1085,6,21,40
6967,1085,7,19,40
6968,1086,1,760,1323
6969,1086,2,53,1323
6970,1086,3,400,1323
6971,1086,4,17,1323
6972,1086,5,93,1323
6973,1086,7,1323,1323
6974,1087,1,53,61
6975,1087,3,8,61
6976,1087,6,2,61
6977,1087,7,59,61
6978,1088,1,7,47
6979,1088,2,4,47
6980,1088,3,13,47
6981,1088,4,15,47
6982,1088,5,8,47
6983,1088,6,17,47
6984,1088,7,30,47
6985,1089,1,391,546
6986,1089,2,32,546
6987,1089,3,70,546
6988,1089,4,21,546
6989,1089,5,32,546
6990,1089,6,16,546
6991,1089,7,530,546
6992,1090,1,199,306
6993,1090,2,9,306
6994,1090,3,57,306
6995,1090,4,20,306
6996,1090,5,21,306
6997,1090,6,6,306
6998,1090,7,300,306
6999,1091,1,516,1140
7000,1091,2,56,1140
7001,1091,3,449,1140
7002,1091,4,86,1140
7003,1091,5,33,1140
7004,1091,6,16,1140
7005,1091,7,1124,1140
7006,1092,1,709,1059
7007,1092,2,45,1059
7008,1092,3,115,1059
7009,1092,4,30,1059
7010,1092,5,160,1059
7011,1092,6,45,1059
7012,1092,7,1014,1059
7013,1093,1,12,16
7014,1093,3,4,16
7015,1093,7,16,16
7016,1094,1,1000,1970
7017,1094,2,19,1970
7018,1094,3,711,1970
7019,1094,4,125,1970
7020,1094,5,115,1970
7021,1094,6,38,1970
7022,1094,7,1932,1970
7023,1095,1,19,44
7024,1095,2,3,44
7025,1095,3,18,44
7026,1095,4,3,44
7027,1095,5,1,44
7028,1095,7,44,44
7029,1096,1,1224,1406
7030,1096,2,28,1406
7031,1096,3,140,1406
7032,1096,5,14,1406
7033,1096,6,168,1406
7034,1096,7,1238,1406
7035,1097,1,16,39
7036,1097,2,2,39
7037,1097,3,18,39
7038,1097,4,3,39
7039,1097,6,24,39
7040,1097,7,15,39
7041,1098,1,88,273
7042,1098,2,39,273
7043,1098,3,54,273
7044,1098,4,64,273
7045,1098,5,28,273
7046,1098,6,153,273
7047,1098,7,120,273
7048,1099,1,2,50
7049,1099,2,23,50
7050,1099,3,11,50
7051,1099,4,8,50
7052,1099,5,6,50
7053,1099,6,46,50
7054,1099,7,4,50
7055,1100,1,508,606
7056,1100,2,11,606
7057,1100,3,59,606
7058,1100,4,23,606
7059,1100,5,5,606
7060,1100,6,29,606
7061,1100,7,577,606
7062,1101,1,381,736
7063,1101,2,28,736
7064,1101,3,215,736
7065,1101,4,84,736
7066,1101,5,28,736
7067,1101,6,21,736
7068,1101,7,715,736
7069,1102,1,74,119
7070,1102,3,42,119
7071,1102,4,2,119
7072,1102,5,1,119
7073,1102,6,6,119
7074,1102,7,113,119
7075,1103,1,146,259
7076,1103,3,93,259
7077,1103,4,7,259
7078,1103,5,13,259
7079,1103,6,73,259
7080,1103,7,186,259
7081,1104,1,23,126
7082,1104,2,17,126
7083,1104,3,23,126
7084,1104,4,43,126
7085,1104,5,20,126
7086,1104,6,9,126
7087,1104,7,117,126
7088,1105,1,110,301
7089,1105,2,5,301
7090,1105,3,137,301
7091,1105,4,26,301
7092,1105,5,23,301
7093,1105,6,29,301
7094,1105,7,272,301
7095,1106,1,165,343
7096,1106,2,3,343
7097,1106,3,147,343
7098,1106,4,4,343
7099,1106,5,24,343
7100,1106,6,41,343
7101,1106,7,302,343
7102,1107,1,957,1627
7103,1107,2,47,1627
7104,1107,3,494,1627
7105,1107,4,82,1627
7106,1107,5,47,1627
7107,1107,6,95,1627
7108,1107,7,1532,1627
7109,1108,1,41,62
7110,1108,3,17,62
7111,1108,4,3,62
7112,1108,5,1,62
7113,1108,6,16,62
7114,1108,7,46,62
7115,1109,1,1,13
7116,1109,2,3,13
7117,1109,3,4,13
7118,1109,4,2,13
7119,1109,5,3,13
7120,1109,6,11,13
7121,1109,7,2,13
7122,1110,1,176,1056
7123,1110,2,29,1056
7124,1110,3,818,1056
7125,1110,5,33,1056
7126,1110,6,112,1056
7127,1110,7,944,1056
7128,1111,1,815,887
7129,1111,2,8,887
7130,1111,3,53,887
7131,1111,4,11,887
7132,1111,6,70,887
7133,1111,7,817,887
7134,1112,1,6,11
7135,1112,2,1,11
7136,1112,3,2,11
7137,1112,4,2,11
7138,1112,6,4,11
7139,1112,7,7,11
7140,1113,1,8,41
7141,1113,2,4,41
7142,1113,3,20,41
7143,1113,4,6,41
7144,1113,5,3,41
7145,1113,6,16,41
7146,1113,7,25,41
7147,1114,1,717,1872
7148,1114,2,42,1872
7149,1114,3,864,1872
7150,1114,4,219,1872
7151,1114,5,30,1872
7152,1114,6,84,1872
7153,1114,7,1788,1872
7154,1115,1,1067,1974
7155,1115,2,138,1974
7156,1115,3,750,1974
7157,1115,5,19,1974
7158,1115,6,39,1974
7159,1115,7,1935,1974
7160,1116,1,166,297
7161,1116,2,5,297
7162,1116,3,107,297
7163,1116,4,11,297
7164,1116,5,8,297
7165,1116,6,29,297
7166,1116,7,268,297
7167,1117,1,29,73
7168,1117,2,4,73
7169,1117,3,34,73
7170,1117,4,2,73
7171,1117,5,4,73
7172,1117,6,4,73
7173,1117,7,69,73
7174,1118,1,714,1301
7175,1118,2,76,1301
7176,1118,3,395,1301
7177,1118,4,116,1301
7178,1118,6,12,1301
7179,1118,7,1289,1301
7180,1119,1,8,26
7181,1119,2,4,26
7182,1119,3,10,26
7183,1119,4,2,26
7184,1119,5,2,26
7185,1119,6,4,26
7186,1119,7,22,26
7187,1120,1,229,295
7188,1120,2,5,295
7189,1120,3,56,295
7190,1120,4,3,295
7191,1120,5,2,295
7192,1120,6,20,295
7193,1120,7,275,295
7194,1121,1,320,612
7195,1121,2,48,612
7196,1121,3,133,612
7197,1121,4,39,612
7198,1121,5,72,612
7199,1121,6,48,612
7200,1121,7,564,612
7201,1122,1,23,71
7202,1122,3,26,71
7203,1122,4,7,71
7204,1122,5,15,71
7205,1122,6,3,71
7206,1122,7,68,71
7207,1123,1,1,26
7208,1123,2,5,26
7209,1123,3,8,26
7210,1123,4,4,26
7211,1123,5,8,26
7212,1123,6,20,26
7213,1123,7,6,26
7214,1124,1,56,68
7215,1124,3,12,68
7216,1124,6,18,68
7217,1124,7,50,68
7218,1125,1,508,969
7219,1125,2,124,969
7220,1125,3,249,969
7221,1125,4,50,969
7222,1125,5,38,969
7223,1125,6,134,969
7224,1125,7,835,969
7225,1126,1,29,58
7226,1126,3,25,58
7227,1126,4,2,58
7228,1126,5,2,58
7229,1126,6,3,58
7230,1126,7,55,58
7231,1127,1,46,118
7232,1127,2,7,118
7233,1127,3,59,118
7234,1127,4,2,118
7235,1127,5,4,118
7236,1127,6,27,118
7237,1127,7,91,118
7238,1128,1,454,652
7239,1128,3,171,652
7240,1128,4,8,652
7241,1128,5,19,652
7242,1128,6,32,652
7243,1128,7,620,652
7244,1129,1,350,392
7245,1129,2,3,392
7246,1129,3,39,392
7247,1129,6,19,392
7248,1129,7,373,392
7249,1130,1,10,18
7250,1130,3,8,18
7251,1130,6,9,18
7252,1130,7,9,18
7253,1131,1,735,1030
7254,1131,2,40,1030
7255,1131,3,183,1030
7256,1131,4,52,1030
7257,1131,5,20,1030
7258,1131,6,30,1030
7259,1131,7,1000,1030
7260,1132,1,897,1422
7261,1132,2,126,1422
7262,1132,3,196,1422
7263,1132,4,91,1422
7264,1132,5,112,1422
7265,1132,6,37,1422
7266,1132,7,1385,1422
7267,1133,1,5,13
7268,1133,2,2,13
7269,1133,3,3,13
7270,1133,4,3,13
7271,1133,6,5,13
7272,1133,7,8,13
7273,1134,1,777,1719
7274,1134,2,35,1719
7275,1134,3,731,1719
7276,1134,4,39,1719
7277,1134,5,137,1719
7278,1134,6,114,1719
7279,1134,7,1605,1719
7280,1135,1,162,224
7281,1135,2,6,224
7282,1135,3,37,224
7283,1135,4,6,224
7284,1135,5,13,224
7285,1135,6,13,224
7286,1135,7,211,224
7287,1136,1,35,46
7288,1136,3,11,46
7289,1136,6,2,46
7290,1136,7,44,46
7291,1137,1,342,496
7292,1137,2,9,496
7293,1137,3,112,496
7294,1137,4,19,496
7295,1137,5,14,496
7296,1137,6,19,496
7297,1137,7,477,496
7298,1138,1,258,1011
7299,1138,2,105,1011
7300,1138,3,239,1011
7301,1138,4,237,1011
7302,1138,5,172,1011
7303,1138,6,9,1011
7304,1138,7,1002,1011
7305,1139,1,658,1357
7306,1139,2,80,1357
7307,1139,3,483,1357
7308,1139,4,123,1357
7309,1139,5,13,1357
7310,1139,6,13,1357
7311,1139,7,1344,1357
7312,1140,1,356,920
7313,1140,2,80,920
7314,1140,3,329,920
7315,1140,4,138,920
7316,1140,5,17,920
7317,1140,6,106,920
7318,1140,7,814,920
7319,1141,1,213,260
7320,1141,2,5,260
7321,1141,3,28,260
7322,1141,4,7,260
7323,1141,5,7,260
7324,1141,6,41,260
7325,1141,7,219,260
7326,1142,1,454,652
7327,1142,3,171,652
7328,1142,4,8,652
7329,1142,5,19,652
7330,1142,6,32,652
7331,1142,7,620,652
7332,1143,1,457,490
7333,1143,2,4,490
7334,1143,3,29,490
7335,1143,6,9,490
7336,1143,7,481,490
7337,1144,1,241,950
7338,1144,2,45,950
7339,1144,3,604,950
7340,1144,4,34,950
7341,1144,5,26,950
7342,1144,6,54,950
7343,1144,7,896,950
7344,1145,1,210,216
7345,1145,3,6,216
7346,1145,6,2,216
7347,1145,7,214,216
7348,1146,1,441,595
7349,1146,2,35,595
7350,1146,3,83,595
7351,1146,4,7,595
7352,1146,5,29,595
7353,1146,6,11,595
7354,1146,7,584,595
7355,1147,1,19,67
7356,1147,2,13,67
7357,1147,3,18,67
7358,1147,4,10,67
7359,1147,5,7,67
7360,1147,6,8,67
7361,1147,7,59,67
7362,1148,1,28,93
7363,1148,2,9,93
7364,1148,3,37,93
7365,1148,4,12,93
7366,1148,5,7,93
7367,1148,6,13,93
7368,1148,7,80,93
7369,1149,1,476,893
7370,1149,2,75,893
7371,1149,3,162,893
7372,1149,4,29,893
7373,1149,5,151,893
7374,1149,6,97,893
7375,1149,7,796,893
7376,1150,1,364,1047
7377,1150,2,40,1047
7378,1150,3,425,1047
7379,1150,4,158,1047
7380,1150,5,60,1047
7381,1150,6,50,1047
7382,1150,7,997,1047
7383,1151,3,2,8
7384,1151,4,3,8
7385,1151,5,3,8
7386,1151,6,8,8
7387,1152,2,6,22
7388,1152,3,3,22
7389,1152,4,7,22
7390,1152,5,6,22
7391,1152,6,12,22
7392,1152,7,10,22
7393,1153,1,863,1678
7394,1153,2,83,1678
7395,1153,3,547,1678
7396,1153,4,86,1678
7397,1153,5,99,1678
7398,1153,6,33,1678
7399,1153,7,1645,1678
7400,1154,1,349,391
7401,1154,2,7,391
7402,1154,3,35,391
7403,1154,6,47,391
7404,1154,7,344,391
7405,1155,1,5,61
7406,1155,2,23,61
7407,1155,3,15,61
7408,1155,5,18,61
7409,1155,6,14,61
7410,1155,7,47,61
7411,1156,1,184,221
7412,1156,2,2,221
7413,1156,3,19,221
7414,1156,4,8,221
7415,1156,5,8,221
7416,1156,6,4,221
7417,1156,7,217,221
7418,1157,1,8,16
7419,1157,3,8,16
7420,1157,6,2,16
7421,1157,7,14,16
7422,1158,1,277,445
7423,1158,2,21,445
7424,1158,3,64,445
7425,1158,4,62,445
7426,1158,5,21,445
7427,1158,6,25,445
7428,1158,7,420,445
7429,1159,1,44,72
7430,1159,2,5,72
7431,1159,3,19,72
7432,1159,5,4,72
7433,1159,6,19,72
7434,1159,7,53,72
7435,1160,1,1156,2429
7436,1160,2,120,2429
7437,1160,3,915,2429
7438,1160,4,94,2429
7439,1160,5,144,2429
7440,1160,6,96,2429
7441,1160,7,2333,2429
7442,1161,1,373,485
7443,1161,2,14,485
7444,1161,3,83,485
7445,1161,4,6,485
7446,1161,5,9,485
7447,1161,6,19,485
7448,1161,7,466,485
7449,1162,1,134,224
7450,1162,2,8,224
7451,1162,3,76,224
7452,1162,4,6,224
7453,1162,6,11,224
7454,1162,7,213,224
7455,1163,1,1148,1208
7456,1163,3,60,1208
7457,1163,6,24,1208
7458,1163,7,1184,1208
7459,1164,1,6,48
7460,1164,2,12,48
7461,1164,3,3,48
7462,1164,4,21,48
7463,1164,5,6,48
7464,1164,6,40,48
7465,1164,7,8,48
7466,1165,1,4,16
7467,1165,2,1,16
7468,1165,3,11,16
7469,1165,6,1,16
7470,1165,7,15,16
7471,1166,1,5,19
7472,1166,2,4,19
7473,1166,3,8,19
7474,1166,4,2,19
7475,1166,6,5,19
7476,1166,7,14,19
7477,1167,1,24,50
7478,1167,2,2,50
7479,1167,3,20,50
7480,1167,4,2,50
7481,1167,5,2,50
7482,1167,6,10,50
7483,1167,7,40,50
7484,1168,1,899,1000
7485,1168,3,101,1000
7486,1168,6,20,1000
7487,1168,7,980,1000
7488,1169,1,108,151
7489,1169,2,1,151
7490,1169,3,28,151
7491,1169,4,13,151
7492,1169,5,1,151
7493,1169,6,4,151
7494,1169,7,147,151
7495,1170,1,27,38
7496,1170,2,2,38
7497,1170,3,7,38
7498,1170,5,2,38
7499,1170,6,13,38
7500,1170,7,25,38
7501,1171,1,816,1713
7502,1171,2,66,1713
7503,1171,3,549,1713
7504,1171,4,216,1713
7505,1171,5,66,1713
7506,1171,6,99,1713
7507,1171,7,1614,1713
7508,1172,1,1298,1419
7509,1172,3,70,1419
7510,1172,4,37,1419
7511,1172,5,14,1419
7512,1172,6,42,1419
7513,1172,7,1377,1419
7514,1173,1,10,67
7515,1173,3,11,67
7516,1173,4,17,67
7517,1173,5,29,67
7518,1173,6,29,67
7519,1173,7,38,67
7520,1174,1,87,150
7521,1174,2,13,150
7522,1174,3,34,150
7523,1174,4,10,150
7524,1174,5,6,150
7525,1174,6,10,150
7526,1174,7,140,150
7527,1175,1,57,116
7528,1175,2,2,116
7529,1175,3,51,116
7530,1175,4,4,116
7531,1175,5,2,116
7532,1175,6,23,116
7533,1175,7,93,116
7534,1176,1,635,777
7535,1176,2,15,777
7536,1176,3,100,777
7537,1176,4,20,777
7538,1176,5,7,777
7539,1176,6,131,777
7540,1176,7,646,777
7541,1177,1,43,122
7542,1177,2,12,122
7543,1177,3,23,122
7544,1177,4,29,122
7545,1177,5,15,122
7546,1177,6,61,122
7547,1177,7,61,122
7548,1178,1,964,1150
7549,1178,2,34,1150
7550,1178,3,137,1150
7551,1178,4,15,1150
7552,1178,6,11,1150
7553,1178,7,1139,1150
7554,1179,1,572,908
7555,1179,2,8,908
7556,1179,3,259,908
7557,1179,4,34,908
7558,1179,5,35,908
7559,1179,6,80,908
7560,1179,7,828,908
7561,1180,1,341,1006
7562,1180,2,142,1006
7563,1180,3,113,1006
7564,1180,4,259,1006
7565,1180,5,151,1006
7566,1180,6,66,1006
7567,1180,7,940,1006
7568,1181,1,63,152
7569,1181,2,6,152
7570,1181,3,57,152
7571,1181,4,13,152
7572,1181,5,13,152
7573,1181,6,22,152
7574,1181,7,130,152
7575,1182,1,221,674
7576,1182,2,104,674
7577,1182,3,169,674
7578,1182,4,102,674
7579,1182,5,78,674
7580,1182,6,84,674
7581,1182,7,590,674
7582,1183,1,140,181
7583,1183,2,3,181
7584,1183,3,29,181
7585,1183,4,4,181
7586,1183,5,5,181
7587,1183,6,14,181
7588,1183,7,167,181
7589,1184,1,1,18
7590,1184,2,2,18
7591,1184,3,8,18
7592,1184,4,4,18
7593,1184,5,3,18
7594,1184,6,13,18
7595,1184,7,5,18
7596,1185,1,291,1084
7597,1185,2,10,1084
7598,1185,3,689,1084
7599,1185,4,84,1084
7600,1185,5,10,1084
7601,1185,7,1084,1084
7602,1186,1,544,656
7603,1186,2,13,656
7604,1186,3,85,656
7605,1186,4,8,656
7606,1186,5,6,656
7607,1186,6,29,656
7608,1186,7,627,656
7609,1187,1,684,1672
7610,1187,2,100,1672
7611,1187,3,801,1672
7612,1187,4,21,1672
7613,1187,5,66,1672
7614,1187,7,1672,1672
7615,1188,1,1,36
7616,1188,2,12,36
7617,1188,3,9,36
7618,1188,5,14,36
7619,1188,6,7,36
7620,1188,7,29,36
7621,1189,1,35,39
7622,1189,3,4,39
7623,1189,6,10,39
7624,1189,7,29,39
7625,1190,1,87,120
7626,1190,2,3,120
7627,1190,3,25,120
7628,1190,4,3,120
7629,1190,5,2,120
7630,1190,6,13,120
7631,1190,7,107,120
7632,1191,1,309,343
7633,1191,2,3,343
7634,1191,3,24,343
7635,1191,4,4,343
7636,1191,5,3,343
7637,1191,6,20,343
7638,1191,7,323,343
7639,1192,1,172,511
7640,1192,2,73,511
7641,1192,3,93,511
7642,1192,4,95,511
7643,1192,5,78,511
7644,1192,6,34,511
7645,1192,7,477,511
7646,1193,1,625,989
7647,1193,2,38,989
7648,1193,3,242,989
7649,1193,4,50,989
7650,1193,5,34,989
7651,1193,6,76,989
7652,1193,7,913,989
7653,1194,1,972,1988
7654,1194,2,59,1988
7655,1194,3,913,1988
7656,1194,4,25,1988
7657,1194,5,19,1988
7658,1194,6,59,1988
7659,1194,7,1929,1988
7660,1195,1,157,221
7661,1195,2,6,221
7662,1195,3,39,221
7663,1195,4,6,221
7664,1195,5,13,221
7665,1195,6,75,221
7666,1195,7,146,221
7667,1196,1,48,120
7668,1196,2,9,120
7669,1196,3,45,120
7670,1196,4,3,120
7671,1196,5,15,120
7672,1196,6,20,120
7673,1196,7,100,120
7674,1197,1,279,496
7675,1197,2,83,496
7676,1197,3,88,496
7677,1197,4,32,496
7678,1197,5,14,496
7679,1197,6,34,496
7680,1197,7,462,496
7681,1198,1,132,148
7682,1198,3,16,148
7683,1198,6,4,148
7684,1198,7,144,148
7685,1199,1,919,1553
7686,1199,3,505,1553
7687,1199,4,99,1553
7688,1199,5,30,1553
7689,1199,6,45,1553
7690,1199,7,1508,1553
7691,1200,1,62,88
7692,1200,3,22,88
7693,1200,4,3,88
7694,1200,5,1,88
7695,1200,6,26,88
7696,1200,7,62,88
7697,1201,1,1,59
7698,1201,2,45,59
7699,1201,3,3,59
7700,1201,4,4,59
7701,1201,5,6,59
7702,1201,6,42,59
7703,1201,7,17,59
7704,1202,1,2,16
7705,1202,2,6,16
7706,1202,3,4,16
7707,1202,4,3,16
7708,1202,5,1,16
7709,1202,6,9,16
7710,1202,7,7,16
7711,1203,1,408,748
7712,1203,2,61,748
7713,1203,3,109,748
7714,1203,4,48,748
7715,1203,5,122,748
7716,1203,6,41,748
7717,1203,7,707,748
7718,1204,1,51,62
7719,1204,2,1,62
7720,1204,3,7,62
7721,1204,4,2,62
7722,1204,5,1,62
7723,1204,6,25,62
7724,1204,7,37,62
7725,1205,1,62,84
7726,1205,2,1,84
7727,1205,3,16,84
7728,1205,4,3,84
7729,1205,5,2,84
7730,1205,6,6,84
7731,1205,7,78,84
7732,1206,1,952,1203
7733,1206,2,12,1203
7734,1206,3,180,1203
7735,1206,4,47,1203
7736,1206,5,12,1203
7737,1206,6,12,1203
7738,1206,7,1191,1203
7739,1207,1,618,766
7740,1207,2,15,766
7741,1207,3,106,766
7742,1207,4,20,766
7743,1207,5,7,766
7744,1207,6,45,766
7745,1207,7,721,766
7746,1208,1,11,34
7747,1208,2,7,34
7748,1208,3,12,34
7749,1208,4,2,34
7750,1208,5,2,34
7751,1208,6,27,34
7752,1208,7,7,34
7753,1209,1,318,349
7754,1209,2,3,349
7755,1209,3,17,349
7756,1209,4,4,349
7757,1209,5,7,349
7758,1209,6,56,349
7759,1209,7,293,349
7760,1210,1,56,70
7761,1210,3,14,70
7762,1210,6,2,70
7763,1210,7,68,70
7764,1211,1,110,182
7765,1211,2,5,182
7766,1211,3,59,182
7767,1211,4,7,182
7768,1211,5,1,182
7769,1211,6,7,182
7770,1211,7,175,182
7771,1212,1,23,37
7772,1212,3,11,37
7773,1212,4,2,37
7774,1212,5,1,37
7775,1212,6,3,37
7776,1212,7,34,37
7777,1213,1,27,51
7778,1213,2,5,51
7779,1213,3,8,51
7780,1213,4,8,51
7781,1213,5,3,51
7782,1213,6,12,51
7783,1213,7,39,51
7784,1214,1,18,46
7785,1214,2,3,46
7786,1214,3,19,46
7787,1214,4,3,46
7788,1214,5,3,46
7789,1214,6,6,46
7790,1214,7,40,46
7791,1215,1,18,28
7792,1215,3,9,28
7793,1215,5,1,28
